Parameter,Outcome,mu,mu_star,mu_star_conf,sigma,mu_star_norm,sigma_norm
Electricity Trade Price,Electricity generation_Carrier_sum 2050 Nuclear,2.0194283249999954,2.3687043750000023,2.570581789346306,5.650883926200491,0.022776714825115184,0.056448612090417946
Weather Conditions,Electricity generation_Carrier_sum 2050 Nuclear,21.18279465000001,22.7706954,30.5209489891615,59.49207557339822,0.21895583128450197,0.5942866886587391
Electricity Trade Ratio,Electricity generation_Carrier_sum 2050 Nuclear,21.067595025,21.496870425,21.501831201201508,51.43532759555612,0.20670713174271788,0.5138050777725537
Electricity Trade Volume,Electricity generation_Carrier_sum 2050 Nuclear,18.882827400000004,18.882827400000004,18.10010936433942,41.50387723978706,0.18157131777226143,0.414596423701863
WACC,Electricity generation_Carrier_sum 2050 Nuclear,-31.640948175,32.16241492499999,35.05138886176227,72.9891737638661,0.30926364664385464,0.7291138183698038
Bunker Emission Reduction,Electricity generation_Carrier_sum 2050 Nuclear,23.938960799999997,24.025712549999994,29.28464200086128,72.30681120712862,0.23102368070795676,0.722297465428681
End-of-Life Emission Reduction,Electricity generation_Carrier_sum 2050 Nuclear,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Electricity capacity_Carrier_sum 2050 Wind onshore,-0.443301375,0.443301375,0.5389487954580997,1.4143958576091296,0.1321360098288856,0.41649939630282024
Buildings demand,Electricity capacity_Carrier_sum 2050 Wind onshore,0.35400000000000004,0.35400000000000004,0.5810835911301102,1.583136128069851,0.10551771349553225,0.4661886119497507
Steel Production,Electricity capacity_Carrier_sum 2050 Wind onshore,0.13301122499999998,0.13301122499999998,0.2593772161817304,0.5948442817410388,0.03964700658542309,0.17516474112001684
Chemical Production,Electricity capacity_Carrier_sum 2050 Wind onshore,1.0387528500000003,1.0387528500000003,0.994007617366384,2.3529249987637453,0.30962380118352434,0.6928695642445357
Passenger Cars,Electricity capacity_Carrier_sum 2050 Wind onshore,0.16181272499999994,0.16181272499999994,0.29273655534088994,0.7061314983233323,0.0482319456397778,0.2079356646725628
Bunker aviation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.25900702499999995,0.25900702499999995,0.4998936887872706,1.1583146290999748,0.07720290694146935,0.34109074991521005
Bunker navigation,Electricity capacity_Carrier_sum 2050 Wind onshore,0.7080000000000001,0.7080000000000001,0.8681596656668465,2.179178019828868,0.2110354269910645,0.6417060151953038
Agriculture neGHG CH4,Electricity capacity_Carrier_sum 2050 Wind onshore,0.17422605000000005,0.20420490000000005,0.3568420041403301,0.8523582520386862,0.060867893029897785,0.2509952892593571
Agriculture neGHG N2O,Electricity capacity_Carrier_sum 2050 Wind onshore,0.18247162499999997,0.18247162499999997,0.30625052003905,0.6883107499550294,0.05438979844015309,0.20268796057534547
Wind offshore Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,1.0990779000000002,1.0990779000000002,1.2423633421273643,2.5830384358653427,0.3276050479137606,0.7606314338218351
Wind offshore Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,-3.35488695,3.35488695,1.4292286175098412,3.39591334384739,1.0,1.0
Solar PV Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0,0.0,0.0,0.0
Solar PV Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,-0.16730977500000002,0.16730977500000002,0.2646143921700894,0.5971067769079778,0.049870465828960354,0.17583098166795016
Nuclear Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0,0.0,0.0,0.0
Nuclear Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0,0.0,0.0,0.0
Hydrogen Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,-0.33634657500000004,0.33634657500000004,0.6441045765379241,1.504187611398463,0.1002557105538236,0.4429405167607422
Hydrogen Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.164784525,0.164784525,0.327828724560176,0.7369387990800271,0.0491177579023937,0.21700753949307627
Biomass Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,-0.8949420000000001,0.8949420000000001,0.9945195221520036,2.2735701218257915,0.2667577218958153,0.6695018075019421
Biomass Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.49441717500000004,0.49441717500000004,0.7044970550782511,1.6082025774066857,0.14737223112689388,0.4735699691278569
Ammonia Import Potential,Electricity capacity_Carrier_sum 2050 Wind onshore,-0.35400000000000004,0.35400000000000004,0.7157669424644633,1.5831361280698515,0.10551771349553225,0.4661886119497508
Ammonia Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.3235956,0.3235956,0.6417507759309935,1.4471635176396613,0.09645499381134139,0.42614854123459517
CCS potential,Electricity capacity_Carrier_sum 2050 Wind onshore,-1.062,1.062,1.071247341703095,2.5937406436102646,0.3165531404865967,0.7637829299471152
Flexibility Costs,Electricity capacity_Carrier_sum 2050 Wind onshore,0.15255885,0.15255885,0.2911132009386869,0.6822639183383875,0.04547361871612395,0.20090734045805145
LNG Import Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0,0.0,0.0,0.0
Electricity Trade Price,Electricity capacity_Carrier_sum 2050 Wind onshore,0.24150727499999997,0.24150727499999997,0.4182910266628164,1.0800533679214706,0.0719867103122506,0.31804503194354994
Weather Conditions,Electricity capacity_Carrier_sum 2050 Wind onshore,-2.17886355,2.17886355,1.563777503983023,3.300825066372513,0.6494596039964923,0.9719992037938321
Electricity Trade Ratio,Electricity capacity_Carrier_sum 2050 Wind onshore,1.122944925,1.122944925,0.9332588167294829,2.408471089368885,0.3347191549926891,0.7092263098328108
Electricity Trade Volume,Electricity capacity_Carrier_sum 2050 Wind onshore,0.56417775,0.56417775,0.7414550997833406,1.798103444804286,0.16816594967529383,0.5294903793885183
WACC,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0,0.0,0.0,0.0
Bunker Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.705912,0.9363969000000001,0.9277711540615847,2.2615553312166146,0.2791142932550976,0.6659637930143388
End-of-Life Emission Reduction,Electricity capacity_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Electricity generation_Carrier_sum 2050 Solar PV,-15.404505599999979,20.889692249999996,10.661684816860584,30.86085280727449,0.14422651859478217,0.2762984461797921
Buildings demand,Electricity generation_Carrier_sum 2050 Solar PV,5.14964459999998,12.25051439999998,6.900387146709046,19.022513364699133,0.08457994602133233,0.17030932093560894
Steel Production,Electricity generation_Carrier_sum 2050 Solar PV,5.122954649999987,8.210971649999987,3.917598297044359,11.632578681305638,0.05669015326733464,0.10414694094102632
Chemical Production,Electricity generation_Carrier_sum 2050 Solar PV,17.90258625,24.698717249999994,9.63178734631539,29.14206888317424,0.17052477174355654,0.26091010514743534
Passenger Cars,Electricity generation_Carrier_sum 2050 Solar PV,3.7043098500000036,4.456309349999999,2.3117853945971967,5.745685381539666,0.030767230825618153,0.0514413504082799
Bunker aviation,Electricity generation_Carrier_sum 2050 Solar PV,-0.08424989999999824,6.0773146500000035,4.184293954354693,10.498430482593887,0.04195896827415291,0.09399286687837434
Bunker navigation,Electricity generation_Carrier_sum 2050 Solar PV,5.488459949999993,13.70794275,5.705417432555358,18.52045029364182,0.09464231623273843,0.16581433023383899
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Solar PV,3.5284727999999843,9.909709950000005,5.748855480734766,17.895964706458773,0.06841857454231161,0.16022328586193235
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Solar PV,1.7415565499999937,3.313933650000012,1.9679067868956097,5.822745109140499,0.02288004569304276,0.05213126922329494
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Solar PV,34.605461174999995,36.14354962499999,18.363148825128835,42.543004121207495,0.2495421315779075,0.3808892128781142
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Solar PV,-27.303531975,29.228640674999998,9.60691878004167,27.241457213961414,0.20180024853229203,0.24389385306023117
Solar PV Costs,Electricity generation_Carrier_sum 2050 Solar PV,-19.567169924999995,19.787697075,17.297088502312796,40.04345477947503,0.1366181284999737,0.3585106479180555
Solar PV Potential,Electricity generation_Carrier_sum 2050 Solar PV,70.21583715,70.21583715,21.394711382160473,50.23434715352567,0.4847838647485424,0.44975011384337704
Nuclear Costs,Electricity generation_Carrier_sum 2050 Solar PV,6.113197575000008,13.829613675000004,9.35325205893293,24.917502246780433,0.09548235608191127,0.22308739153974597
Nuclear Potential,Electricity generation_Carrier_sum 2050 Solar PV,-4.08112845,8.40288585,7.272294951163107,19.269111331214315,0.05801516641753578,0.17251712236626743
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Solar PV,-8.0409228,9.55069725,8.688321255254836,22.169189400814496,0.06593988068542563,0.19848163700345664
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Solar PV,6.591587625,8.276509274999995,5.564798538695387,14.208398541751128,0.05714263784095116,0.12720835889744708
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Solar PV,-13.655337750000012,16.160553150000016,10.217455564450484,25.614898715174334,0.11157561784522907,0.22933120993944645
Biomass Import Price,Electricity generation_Carrier_sum 2050 Solar PV,9.833199600000002,20.257631250000003,14.644877352115174,37.09106245527485,0.1398626459020413,0.33207776167269004
Ammonia Import Potential,Electricity generation_Carrier_sum 2050 Solar PV,-18.74885385000001,25.055653050000014,22.19860849910516,51.220162577354714,0.1729891262768717,0.4585761586557172
Ammonia Import Price,Electricity generation_Carrier_sum 2050 Solar PV,12.499338750000005,18.931990050000007,19.372432813718195,46.078559821776146,0.13071015993462315,0.41254318409367824
CCS potential,Electricity generation_Carrier_sum 2050 Solar PV,-14.114959425000004,23.275473974999986,10.912068191106506,33.76681325598964,0.1606984219720951,0.30231562599183753
Flexibility Costs,Electricity generation_Carrier_sum 2050 Solar PV,-11.82335114999999,12.805386749999991,6.702941563556724,16.05325078204186,0.08841089318643512,0.1437253945933461
LNG Import Price,Electricity generation_Carrier_sum 2050 Solar PV,8.121028499999998,8.718684150000012,9.794288847109188,23.532482850337512,0.06019549960971826,0.21068725763690552
Electricity Trade Price,Electricity generation_Carrier_sum 2050 Solar PV,0.8956102500000093,16.479703949999994,11.958936111868354,31.737413201247715,0.11377909735272332,0.28414632635180276
Weather Conditions,Electricity generation_Carrier_sum 2050 Solar PV,-144.83946817499998,144.83946817499998,48.30515005371976,111.69390647674076,1.0,1.0
Electricity Trade Ratio,Electricity generation_Carrier_sum 2050 Solar PV,60.4274826,75.85243604999997,23.987452318346683,72.94534272291699,0.5237000453381427,0.6530825630859924
Electricity Trade Volume,Electricity generation_Carrier_sum 2050 Solar PV,26.024849625000012,45.120558675,20.072823563020915,60.01387126728729,0.3115211567919029,0.5373065833254264
WACC,Electricity generation_Carrier_sum 2050 Solar PV,-4.001134424999997,18.147477524999996,5.116545661945572,22.539710115943866,0.12529373211363629,0.2017989237455631
Bunker Emission Reduction,Electricity generation_Carrier_sum 2050 Solar PV,4.08969,17.51808585,8.187536866285184,26.961165126606904,0.1209482889624674,0.24138438682168684
End-of-Life Emission Reduction,Electricity generation_Carrier_sum 2050 Solar PV,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Electricity generation_Carrier_sum 2050 Wind offshore,-42.24480637500001,44.603074724999985,22.495139785325456,53.04698792682722,0.1529232855676366,0.2059997502043703
Buildings demand,Electricity generation_Carrier_sum 2050 Wind offshore,70.77610597499998,71.24651272499997,25.99893922929093,58.60736336686264,0.24427129471046638,0.22759260583021323
Steel Production,Electricity generation_Carrier_sum 2050 Wind offshore,17.181573750000002,18.01715925,8.655198631002627,24.26344532040407,0.06177249452179636,0.09422332672300299
Chemical Production,Electricity generation_Carrier_sum 2050 Wind offshore,81.00781522500002,81.02773882500003,34.1416288296538,83.76724336457326,0.27780658888724985,0.3252970975885319
Passenger Cars,Electricity generation_Carrier_sum 2050 Wind offshore,7.087681199999994,8.323285949999988,3.515938124925416,9.392497809993037,0.028536692639252712,0.036474308500278795
Bunker aviation,Electricity generation_Carrier_sum 2050 Wind offshore,11.469779399999995,14.236935149999999,8.588240396386546,21.336277994333496,0.04881185687252806,0.08285612640601793
Bunker navigation,Electricity generation_Carrier_sum 2050 Wind offshore,60.69670192499998,60.825364424999975,35.40537331473247,76.37264871543739,0.20854200368626805,0.2965813361453794
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Wind offshore,19.068016050000004,24.688310849999986,13.76813583812214,33.4579609163435,0.08464478365167527,0.12992880200138032
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Wind offshore,7.845500250000005,9.150986850000027,5.924469927436545,13.807813606659927,0.031374495680314154,0.05362050259600058
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Wind offshore,-149.716251225,150.00175672500004,58.76919399178547,129.07439757235443,0.5142865513360491,0.5012404039671724
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Wind offshore,291.6517177500001,291.6696078000001,92.11334174522038,221.56763249799494,1.0,0.860423536411158
Solar PV Costs,Electricity generation_Carrier_sum 2050 Wind offshore,13.040334225000006,13.295922674999995,11.840669967745875,27.805094939280323,0.04558556092041342,0.10797677371996141
Solar PV Potential,Electricity generation_Carrier_sum 2050 Wind offshore,-23.065390125,24.22108432500001,15.802400849423199,37.25606428247078,0.08304288029080005,0.1446781473506742
Nuclear Costs,Electricity generation_Carrier_sum 2050 Wind offshore,57.48538732500001,60.362762175000015,46.29596896596274,92.15279938237808,0.2069559548226608,0.357861103812134
Nuclear Potential,Electricity generation_Carrier_sum 2050 Wind offshore,-26.416702350000016,27.796857450000026,25.5864086904051,54.37467014183348,0.09530255023711803,0.21115559816729973
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Wind offshore,-33.428154600000006,34.054266450000014,30.49036634567452,68.270041268297,0.11675630761416618,0.2651161168115807
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Wind offshore,34.78547962500001,38.405051175000004,32.51571765342825,84.18272447294245,0.13167313339459974,0.32691055403316077
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Wind offshore,-66.781496475,67.46486227500002,40.492810946105095,95.93569065050734,0.23130576676765427,0.3725513753381978
Biomass Import Price,Electricity generation_Carrier_sum 2050 Wind offshore,49.185090149999965,52.736250449999964,35.183621940164755,84.70328369545794,0.18080817829385082,0.32893206503681455
Ammonia Import Potential,Electricity generation_Carrier_sum 2050 Wind offshore,-116.8228551,116.89228575000001,65.06092430782641,180.91360392678456,0.4007695098289222,0.7025499217579995
Ammonia Import Price,Electricity generation_Carrier_sum 2050 Wind offshore,82.556835075,82.943929575,69.09267181625917,157.21032859209475,0.28437631949597997,0.6105019282940366
CCS potential,Electricity generation_Carrier_sum 2050 Wind offshore,-101.2505253,107.27536095,50.12514557010914,126.92310273247584,0.36779752871461147,0.4928861841151001
Flexibility Costs,Electricity generation_Carrier_sum 2050 Wind offshore,-3.891633600000003,12.360642150000022,6.717925456249966,20.15837550878779,0.04237891717012834,0.07828192479211613
LNG Import Price,Electricity generation_Carrier_sum 2050 Wind offshore,16.216450949999988,18.441331799999997,14.547327099979038,36.97153709532946,0.06322678574260417,0.14357323014862092
Electricity Trade Price,Electricity generation_Carrier_sum 2050 Wind offshore,-14.888650574999986,30.492543074999993,18.539198360450957,48.52504068558536,0.1045448077535351,0.18843946943182016
Weather Conditions,Electricity generation_Carrier_sum 2050 Wind offshore,183.27052132500003,205.73220022499999,102.68894403397968,257.5099623868467,0.705360430854599,1.0
Electricity Trade Ratio,Electricity generation_Carrier_sum 2050 Wind offshore,135.86244142500001,138.41894092500004,60.00764544267976,150.02765131742578,0.47457444047415076,0.582609115106954
Electricity Trade Volume,Electricity generation_Carrier_sum 2050 Wind offshore,29.508361349999994,41.6164269,25.956528018392902,69.9593386658493,0.14268345342493371,0.2716762412506287
WACC,Electricity generation_Carrier_sum 2050 Wind offshore,-103.92926557499997,106.16861617499998,42.15187324221452,96.58639991237867,0.36400301346378383,0.37507830383385654
Bunker Emission Reduction,Electricity generation_Carrier_sum 2050 Wind offshore,73.70392319999999,73.79492415,32.029117094203606,76.67664900306157,0.253008617204305,0.29776187411294547
End-of-Life Emission Reduction,Electricity generation_Carrier_sum 2050 Wind offshore,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Electricity generation_Carrier_sum 2050 Wind onshore,-2.2325660999999988,3.8396413499999995,2.529618403865289,6.626089140947684,0.13237943832208487,0.1763212169636799
Buildings demand,Electricity generation_Carrier_sum 2050 Wind onshore,1.2022148999999993,2.1392244000000007,1.6623699530975407,4.197748411417999,0.07375410844476377,0.11170270919456973
Steel Production,Electricity generation_Carrier_sum 2050 Wind onshore,0.9310022999999992,1.4923376999999993,1.452104014060874,3.789978231697988,0.051451374882414976,0.1008518840999578
Chemical Production,Electricity generation_Carrier_sum 2050 Wind onshore,6.066308925,6.791597024999999,5.174610170804101,12.517540235333698,0.23415410907569337,0.3330936063094071
Passenger Cars,Electricity generation_Carrier_sum 2050 Wind onshore,0.7111806750000003,0.8091353250000003,0.863701627900793,1.897520188801844,0.027896584625034745,0.05049329427748101
Bunker aviation,Electricity generation_Carrier_sum 2050 Wind onshore,0.5749792499999983,1.04415315,1.1259320630534426,2.825354458796074,0.03599930173666758,0.07518310211827803
Bunker navigation,Electricity generation_Carrier_sum 2050 Wind onshore,2.931607425000002,5.102693025000001,5.047118704832473,11.916930653353441,0.17592571154582454,0.3171112960563851
Agriculture neGHG CH4,Electricity generation_Carrier_sum 2050 Wind onshore,0.1575962999999994,1.3203754499999998,1.1487206344647891,3.0683026832958626,0.04552262685817519,0.08164799048481779
Agriculture neGHG N2O,Electricity generation_Carrier_sum 2050 Wind onshore,0.8754272250000016,1.100644875,1.0564749213096325,2.2980590165507486,0.0379469687564911,0.061151692021250544
Wind offshore Costs,Electricity generation_Carrier_sum 2050 Wind onshore,12.553857525000002,12.553857525000002,8.87701001434094,24.35704535710594,0.43281974967140585,0.6481445974616381
Wind offshore Potential,Electricity generation_Carrier_sum 2050 Wind onshore,-25.102738799999994,25.102738799999994,10.176712747775674,22.996239674477106,0.8654679330115055,0.6119333559723801
Solar PV Costs,Electricity generation_Carrier_sum 2050 Wind onshore,-0.0386514,0.22978665,0.3177569848890867,0.6718144117923761,0.007922361722902454,0.01787708135843592
Solar PV Potential,Electricity generation_Carrier_sum 2050 Wind onshore,-1.4042998499999992,1.7982058499999993,1.362445982056946,3.390019836480025,0.061996800927901025,0.09020893175211396
Nuclear Costs,Electricity generation_Carrier_sum 2050 Wind onshore,-1.3198819499999994,2.051701649999999,1.12140366810919,2.9688458290864244,0.07073658377793401,0.07900142881072003
Nuclear Potential,Electricity generation_Carrier_sum 2050 Wind onshore,0.18058604999999933,0.8538313500000001,0.6498714241247782,1.7922065032873957,0.029437570916561642,0.04769088145177882
Hydrogen Import Potential,Electricity generation_Carrier_sum 2050 Wind onshore,-2.0733918750000013,2.4195773250000006,3.2666836327090083,7.259618384288176,0.0834198452572537,0.1931795242987814
Hydrogen Import Price,Electricity generation_Carrier_sum 2050 Wind onshore,0.709948725000001,1.354505175,1.3923012637656307,3.0855983641397455,0.04669931848474787,0.08210823112295877
Biomass Import Potential,Electricity generation_Carrier_sum 2050 Wind onshore,-4.174459949999999,5.925785849999999,3.8351745070162075,8.856665872653739,0.20430350934728791,0.23567719535443069
Biomass Import Price,Electricity generation_Carrier_sum 2050 Wind onshore,3.240768825,4.211240325,4.609952785542875,11.688138905716677,0.14519106813526067,0.3110231136434344
Ammonia Import Potential,Electricity generation_Carrier_sum 2050 Wind onshore,-1.7938158750000004,3.511498274999999,2.2766842539814314,6.553678689979801,0.12106603897092362,0.1743943641001037
Ammonia Import Price,Electricity generation_Carrier_sum 2050 Wind onshore,1.7919957000000004,3.2638919999999993,4.015853889483427,11.34055077039427,0.11252930946374619,0.30177374169589405
CCS potential,Electricity generation_Carrier_sum 2050 Wind onshore,-2.9239998750000007,4.777210425000001,3.6325849206348537,9.145501095324827,0.16470403747680978,0.24336314356309874
Flexibility Costs,Electricity generation_Carrier_sum 2050 Wind onshore,-0.41351632499999924,1.2353739749999986,0.7288134858777504,2.1501157932062145,0.04259202827061469,0.05721490085729906
LNG Import Price,Electricity generation_Carrier_sum 2050 Wind onshore,0.11097622500000077,0.24547867500000028,0.2563737574798456,0.6873225577438816,0.008463376173545391,0.01828975542738585
Electricity Trade Price,Electricity generation_Carrier_sum 2050 Wind onshore,-2.098112325,4.587990825,2.651222568769388,7.677781569567561,0.15818030724155496,0.20430690881617783
Weather Conditions,Electricity generation_Carrier_sum 2050 Wind onshore,-27.79749885,29.004816750000003,15.938820173716605,37.579647277006835,1.0,1.0
Electricity Trade Ratio,Electricity generation_Carrier_sum 2050 Wind onshore,7.017829800000001,10.602439049999997,6.086677839277536,15.301640531662281,0.3655406321434524,0.4071789290322747
Electricity Trade Volume,Electricity generation_Carrier_sum 2050 Wind onshore,7.703877525,7.725422924999999,5.69937155863532,11.175997016555067,0.2663496546655479,0.2973949418464371
WACC,Electricity generation_Carrier_sum 2050 Wind onshore,1.8326231250000014,2.275148775000001,0.7604889967308178,2.242384217560776,0.0784403774935072,0.05967017734444736
Bunker Emission Reduction,Electricity generation_Carrier_sum 2050 Wind onshore,0.22121024999999897,4.176676650000002,2.513022777105252,7.255561180383752,0.1439994152005805,0.19307156149980892
End-of-Life Emission Reduction,Electricity generation_Carrier_sum 2050 Wind onshore,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Hourly Flexibility Capacity 2050,-82.368245325,88.87776682500001,44.72981285111114,108.01470438231942,0.6215438978823649,0.5347962000515953
Buildings demand,Hourly Flexibility Capacity 2050,-46.532585700000006,47.88978135000001,28.457308174798673,67.90169358244641,0.33490491978293674,0.3361909650414614
Steel Production,Hourly Flexibility Capacity 2050,12.116317575,27.733767375000006,28.03202894043019,62.94612445095703,0.19394899864171136,0.3116552358019217
Chemical Production,Hourly Flexibility Capacity 2050,12.7434693,37.902191099999996,28.182896667720964,70.19688509632364,0.26505926550744285,0.3475547854308373
Passenger Cars,Hourly Flexibility Capacity 2050,-3.930023399999991,6.349614299999994,5.074021267692266,13.973572034310365,0.04440440126991905,0.06918514722445195
Bunker aviation,Hourly Flexibility Capacity 2050,5.1155190750000035,13.418617725000008,7.145654416336634,20.926473936931504,0.09383966612720858,0.10360995575507588
Bunker navigation,Hourly Flexibility Capacity 2050,88.31999865,88.32010290000001,41.297273490222295,91.53887297929114,0.6176440180582536,0.45322200996870743
Agriculture neGHG CH4,Hourly Flexibility Capacity 2050,32.162197125,52.96462957500002,33.56920655618817,91.46289770978278,0.3703945710152702,0.4528458455782819
Agriculture neGHG N2O,Hourly Flexibility Capacity 2050,1.143843150000007,13.601291249999997,6.22906105847182,20.314277482306633,0.09511714663582627,0.1005788838330568
Wind offshore Costs,Hourly Flexibility Capacity 2050,-84.12503204999999,84.14124449999998,54.39075938920223,122.81791548285834,0.5884202421757133,0.6080890085668929
Wind offshore Potential,Hourly Flexibility Capacity 2050,140.33964825,142.99515630000002,80.38709095867748,201.97358240746388,1.0,1.0
Solar PV Costs,Hourly Flexibility Capacity 2050,-0.07831230000000125,0.08597249999999493,0.1549464335416427,0.3683366644748482,0.0006012266584724514,0.0018236873361574658
Solar PV Potential,Hourly Flexibility Capacity 2050,18.622643774999986,19.907976224999995,19.288485629831648,48.40285254921066,0.1392213326669163,0.23964942331696712
Nuclear Costs,Hourly Flexibility Capacity 2050,-11.686579950000013,28.220787600000005,26.674995661975412,70.45268126222673,0.19735484984395937,0.34882126871471075
Nuclear Potential,Hourly Flexibility Capacity 2050,11.526542400000007,12.985763550000001,11.338375028077275,25.128223381933445,0.09081261132199622,0.12441341626173404
Hydrogen Import Potential,Hourly Flexibility Capacity 2050,-24.985630725,24.985630725,26.899280812964026,54.88559469720756,0.1747306088646864,0.27174640387613025
Hydrogen Import Price,Hourly Flexibility Capacity 2050,1.4314173749999966,7.688938724999997,7.55252992816618,20.6888635435211,0.05377062359279365,0.10243351282339067
Biomass Import Potential,Hourly Flexibility Capacity 2050,-100.12892167500002,109.15809682500003,54.7092921209995,133.67054475394053,0.7633691913031604,0.6618219232467344
Biomass Import Price,Hourly Flexibility Capacity 2050,78.25097655,81.40855515,60.697939966916955,153.33918345679297,0.5693098791346962,0.7592041574399799
Ammonia Import Potential,Hourly Flexibility Capacity 2050,-97.18475910000001,97.18475910000001,51.00715691624738,122.7716458999624,0.6796367206740135,0.6078599212657496
Ammonia Import Price,Hourly Flexibility Capacity 2050,81.11240325000001,81.11240325000001,61.05864872759763,152.46344725342786,0.5672388166759185,0.7548682626515298
CCS potential,Hourly Flexibility Capacity 2050,-54.76008660000002,117.77874915000002,47.5955480142958,158.10003976091133,0.8236555153162206,0.7827758357128035
Flexibility Costs,Hourly Flexibility Capacity 2050,-10.952733675000008,11.044596375000015,7.030421313139369,15.964467435621009,0.07723755587796798,0.07904235417983578
LNG Import Price,Hourly Flexibility Capacity 2050,25.614836925000002,25.693289475,24.796913752173182,62.47319675558192,0.17967943907901443,0.30931370336120373
Electricity Trade Price,Hourly Flexibility Capacity 2050,-41.334651525000005,45.03404422499999,42.000233970811195,98.69833945122598,0.31493405364388544,0.48866954912999855
Weather Conditions,Hourly Flexibility Capacity 2050,-30.9557505,41.754490649999994,21.269140575027595,56.19079603767176,0.29199933571456216,0.27820864178321986
Electricity Trade Ratio,Hourly Flexibility Capacity 2050,-51.757149525,57.02643142500001,35.61539329868592,82.95252023459666,0.3987997418972716,0.41070975345303956
Electricity Trade Volume,Hourly Flexibility Capacity 2050,-45.135077925000004,49.073637225,28.43678152576829,65.49357543681832,0.3431839126218011,0.3242680287993843
WACC,Hourly Flexibility Capacity 2050,-125.07574935,126.39535650000005,74.58464134509995,170.03851310644023,0.8839135518326646,0.8418849192039508
Bunker Emission Reduction,Hourly Flexibility Capacity 2050,64.78128877499998,81.47452927500001,45.24695647641306,118.9975458797617,0.5697712522798228,0.5891738140272952
End-of-Life Emission Reduction,Hourly Flexibility Capacity 2050,0.0,0.0,0.0,0.0,0.0,0.0
CO2 Cap,Flexibility Capacity 2050,-77.805582075,85.77291682500001,43.630636936839785,111.26802115564536,0.5889107578626225,0.5289049657093351
Buildings demand,Flexibility Capacity 2050,-5.923135500000018,50.766475799999974,16.61849457180655,70.76047195602544,0.34855901890791813,0.3363550875154496
Steel Production,Flexibility Capacity 2050,14.16852892499997,29.19932347500001,22.329633650228807,64.29154579566395,0.20048048210628297,0.30560548728452447
Chemical Production,Flexibility Capacity 2050,30.695023949999996,46.10175404999999,26.426250226265864,71.3139470058049,0.316531370523107,0.3389859934953007
Passenger Cars,Flexibility Capacity 2050,-1.20616777500004,7.317931124999982,5.30763211895875,14.181246417917295,0.05024439560103771,0.06740958967799171
Bunker aviation,Flexibility Capacity 2050,5.89207875,14.639757899999996,6.787568312606672,21.83044919244168,0.1005155384584218,0.10376955446521761
Bunker navigation,Flexibility Capacity 2050,96.16629727499999,96.16629727499999,41.322276121936895,94.46623779200284,0.6602709702015837,0.4490388320124643
Agriculture neGHG CH4,Flexibility Capacity 2050,31.460141325000006,55.68639217499998,38.14476851723704,93.22801404671186,0.38233881547159854,0.44315301971220317
Agriculture neGHG N2O,Flexibility Capacity 2050,2.299804050000006,15.523063050000014,7.868722333780311,22.285818291852266,0.10658024891209324,0.1059341204870393
Wind offshore Costs,Flexibility Capacity 2050,-87.200083125,87.90946147499999,54.671103893882545,126.77012417380517,0.6035801217552595,0.6025931573396435
Wind offshore Potential,Flexibility Capacity 2050,140.984730075,145.646714175,88.24007452820459,210.37431744740653,1.0,1.0
